country,gender,age,relationship_status,freedom_of_choice,satisfaction
Tajikistan,male,50,married,10,10
Tajikistan,male,27,single,10,10
Tajikistan,male,24,divorced,10,10
Tajikistan,male,25,single,10,10
Tajikistan,male,24,single,10,10
Tajikistan,male,19,single,10,10
Tajikistan,male,25,married,10,10
Tajikistan,male,27,married,6,10
Tajikistan,male,19,single,5,5
Tajikistan,male,34,married,10,10
Tajikistan,female,35,married,6,5
Tajikistan,male,22,single,10,10
Tajikistan,male,20,single,5,10
Tajikistan,female,38,married,10,10
Tajikistan,male,27,married,5,5
Tajikistan,male,33,married,6,7
Tajikistan,male,23,single,10,10
Tajikistan,male,62,married,10,10
Tajikistan,female,24,single,10,10
Tajikistan,male,26,married,10,10
Tajikistan,female,29,married,10,6
Tajikistan,female,19,married,10,10
Tajikistan,male,32,married,10,10
Tajikistan,female,40,married,10,10
Tajikistan,male,21,single,10,10
Tajikistan,male,30,married,10,10
Tajikistan,male,36,married,10,10
Tajikistan,male,39,married,10,10
Tajikistan,female,23,single,3,4
Tajikistan,female,20,single,4,10
Tajikistan,female,47,married,5,6
Tajikistan,female,20,single,10,10
Tajikistan,female,60,married,5,6
Tajikistan,male,18,married,6,10
Tajikistan,male,47,married,10,10
Tajikistan,female,24,single,5,8
Tajikistan,female,25,single,6,8
Tajikistan,female,21,single,6,8
Tajikistan,male,27,single,7,9
Tajikistan,male,33,married,8,8
Tajikistan,male,62,married,7,9
Tajikistan,female,60,widowed,6,7
Tajikistan,female,20,single,7,7
Tajikistan,female,22,single,7,8
Tajikistan,male,22,single,6,7
Tajikistan,female,51,widowed,6,7
Tajikistan,female,23,single,6,6
Tajikistan,male,61,widowed,6,8
Tajikistan,male,23,single,7,7
Tajikistan,female,38,single,6,7
Tajikistan,male,19,single,7,6
Tajikistan,female,23,single,7,7
Tajikistan,male,19,single,7,6
Tajikistan,male,45,married,6,7
Tajikistan,female,48,married,7,7
Tajikistan,male,27,married,6,6
Tajikistan,female,73,married,9,9
Tajikistan,female,33,married,3,4
Tajikistan,female,38,married,7,7
Tajikistan,female,44,divorced,6,6
Tajikistan,female,35,married,7,8
Tajikistan,female,24,married,9,6
Tajikistan,female,39,married,5,6
Tajikistan,female,53,married,9,9
Tajikistan,female,19,single,9,7
Tajikistan,female,55,married,9,9
Tajikistan,male,79,married,9,7
Tajikistan,male,31,married,7,8
Tajikistan,female,57,married,6,8
Tajikistan,female,24,married,6,9
Tajikistan,female,44,married,8,8
Tajikistan,female,64,married,7,7
Tajikistan,female,24,married,8,9
Tajikistan,male,30,married,8,9
Tajikistan,female,71,widowed,9,9
Tajikistan,male,48,married,9,9
Tajikistan,female,26,married,6,7
Tajikistan,male,50,married,8,7
Tajikistan,female,19,single,5,8
Tajikistan,male,49,married,8,7
Tajikistan,male,38,married,5,8
Tajikistan,female,60,married,7,7
Tajikistan,female,34,married,6,7
Tajikistan,female,32,married,8,7
Tajikistan,female,44,married,9,6
Tajikistan,female,61,married,9,9
Tajikistan,male,48,married,7,8
Tajikistan,female,69,widowed,7,8
Tajikistan,male,65,widowed,5,7
Tajikistan,male,74,married,8,6
Tajikistan,female,41,married,8,9
Tajikistan,male,26,married,9,9
Tajikistan,female,56,married,8,8
Tajikistan,female,55,married,9,8
Tajikistan,female,58,married,5,8
Tajikistan,male,46,married,9,9
Tajikistan,male,82,married,6,7
Tajikistan,male,50,married,4,6
Tajikistan,female,59,widowed,7,8
Tajikistan,female,46,married,8,10
Tajikistan,female,56,married,7,8
Tajikistan,male,20,single,6,6
Tajikistan,male,54,married,6,5
Tajikistan,male,66,married,5,8
Tajikistan,female,60,married,6,8
Tajikistan,male,33,married,5,5
Tajikistan,female,22,married,7,4
Tajikistan,male,55,married,5,5
Tajikistan,male,60,married,6,6
Tajikistan,female,32,married,8,8
Tajikistan,female,72,widowed,7,9
Tajikistan,female,57,married,6,7
Tajikistan,female,73,widowed,4,5
Tajikistan,male,43,widowed,5,3
Tajikistan,female,53,married,6,7
Tajikistan,male,67,married,4,8
Tajikistan,female,42,married,8,10
Tajikistan,male,72,married,10,10
Tajikistan,female,31,married,10,10
Tajikistan,female,34,married,10,10
Tajikistan,female,58,married,10,10
Tajikistan,female,62,divorced,10,10
Tajikistan,female,58,divorced,10,10
Tajikistan,female,49,married,10,10
Tajikistan,female,31,married,10,10
Tajikistan,female,66,widowed,10,10
Tajikistan,female,55,married,8,8
Tajikistan,male,74,married,7,6
Tajikistan,female,30,married,8,8
Tajikistan,female,23,married,7,8
Tajikistan,female,59,married,7,7
Tajikistan,female,66,married,9,7
Tajikistan,female,35,married,8,8
Tajikistan,female,52,married,5,5
Tajikistan,female,31,married,8,8
Tajikistan,female,35,married,5,5
Tajikistan,female,30,married,6,8
Tajikistan,female,56,married,5,4
Tajikistan,female,49,married,5,7
Tajikistan,female,51,married,4,5
Tajikistan,female,33,married,5,5
Tajikistan,male,54,married,4,9
Tajikistan,female,61,married,3,8
Tajikistan,male,55,married,3,5
Tajikistan,female,46,divorced,5,9
Tajikistan,female,53,married,4,8
Tajikistan,female,37,married,8,7
Tajikistan,female,50,married,5,8
Tajikistan,female,22,married,5,9
Tajikistan,female,30,divorced,5,8
Tajikistan,female,51,married,5,8
Tajikistan,female,50,married,5,7
Tajikistan,female,51,married,6,9
Tajikistan,female,25,married,5,9
Tajikistan,male,19,single,4,8
Tajikistan,female,48,married,4,8
Tajikistan,male,52,married,7,6
Tajikistan,female,27,married,5,5
Tajikistan,male,25,married,3,5
Tajikistan,male,78,married,8,9
Tajikistan,female,74,widowed,4,3
Tajikistan,male,66,married,5,6
Tajikistan,female,43,married,5,7
Tajikistan,female,30,married,3,9
Tajikistan,female,65,married,8,7
Tajikistan,female,32,divorced,5,6
Tajikistan,male,20,married,4,5
Tajikistan,female,27,married,9,8
Tajikistan,female,25,married,9,8
Tajikistan,female,64,married,9,9
Tajikistan,female,54,widowed,9,9
Tajikistan,female,19,single,9,9
Tajikistan,female,29,married,10,8
Tajikistan,male,73,married,8,7
Tajikistan,female,35,married,9,9
Tajikistan,female,47,married,10,10
Tajikistan,female,27,divorced,4,8
Tajikistan,female,59,married,7,8
Tajikistan,female,31,married,8,8
Tajikistan,male,41,married,7,8
Tajikistan,female,19,single,7,6
Tajikistan,female,36,married,6,7
Tajikistan,male,79,married,9,8
Tajikistan,female,25,married,8,8
Tajikistan,female,31,separated,6,7
Tajikistan,male,62,widowed,8,8
Tajikistan,female,32,married,8,7
Tajikistan,female,22,married,8,9
Tajikistan,female,48,married,9,9
Tajikistan,female,55,married,8,8
Tajikistan,female,38,married,9,9
Tajikistan,female,56,married,9,7
Tajikistan,female,58,married,8,9
Tajikistan,female,37,married,8,9
Tajikistan,female,57,married,9,7
Tajikistan,female,29,married,8,8
Tajikistan,female,56,married,8,9
Tajikistan,female,46,married,8,8
Tajikistan,female,64,married,9,9
Tajikistan,female,32,married,8,8
Tajikistan,female,53,married,9,9
Tajikistan,female,27,married,8,8
Tajikistan,female,33,married,8,9
Tajikistan,female,53,married,8,7
Tajikistan,female,66,married,7,9
Tajikistan,female,61,widowed,9,8
Tajikistan,female,36,married,9,9
Tajikistan,female,59,married,7,8
Tajikistan,male,39,married,8,8
Tajikistan,female,34,married,7,8
Tajikistan,male,52,married,8,9
Tajikistan,male,37,married,8,8
Tajikistan,male,33,married,9,8
Tajikistan,male,30,married,9,9
Tajikistan,male,27,married,9,9
Tajikistan,female,52,divorced,7,9
Tajikistan,female,30,married,8,9
Tajikistan,male,34,married,9,7
Tajikistan,female,56,married,9,7
Tajikistan,female,45,married,8,8
Tajikistan,female,67,married,8,8
Tajikistan,female,34,married,9,6
Tajikistan,female,36,married,8,8
Tajikistan,female,42,married,8,7
Tajikistan,female,41,married,7,7
Tajikistan,female,58,married,9,7
Tajikistan,female,51,widowed,2,5
Tajikistan,female,18,single,3,8
Tajikistan,male,39,married,6,8
Tajikistan,female,37,married,2,5
Tajikistan,male,60,married,8,8
Tajikistan,male,46,married,5,8
Tajikistan,male,19,single,8,8
Tajikistan,female,43,married,5,7
Tajikistan,male,54,married,8,8
Tajikistan,female,35,married,7,6
Tajikistan,female,60,married,6,8
Tajikistan,male,56,married,3,10
Tajikistan,male,34,married,5,10
Tajikistan,male,38,married,6,10
Tajikistan,female,41,married,5,9
Tajikistan,female,39,married,9,7
Tajikistan,female,57,married,8,10
Tajikistan,male,35,married,5,10
Tajikistan,female,54,married,5,7
Tajikistan,male,33,married,8,8
Tajikistan,female,47,married,5,3
Tajikistan,female,34,married,8,9
Tajikistan,female,63,married,8,6
Tajikistan,female,54,married,5,6
Tajikistan,male,38,married,2,5
Tajikistan,female,59,widowed,8,9
Tajikistan,male,62,married,8,5
Tajikistan,female,28,married,2,8
Tajikistan,male,42,married,7,7
Tajikistan,female,41,married,2,5
Tajikistan,male,75,married,6,6
Tajikistan,male,44,married,6,6
Tajikistan,male,29,married,6,7
Tajikistan,male,56,married,7,7
Tajikistan,female,47,married,7,7
Tajikistan,male,33,married,6,6
Tajikistan,male,45,married,6,7
Tajikistan,male,60,married,7,7
Tajikistan,male,49,married,7,8
Tajikistan,male,34,married,9,9
Tajikistan,male,51,married,6,10
Tajikistan,male,32,married,5,5
Tajikistan,male,49,married,6,9
Tajikistan,female,52,married,6,8
Tajikistan,male,65,married,6,7
Tajikistan,male,54,married,6,8
Tajikistan,female,34,married,8,10
Tajikistan,female,54,married,9,10
Tajikistan,female,58,married,9,8
Tajikistan,male,54,married,10,10
Tajikistan,female,34,married,5,7
Tajikistan,female,51,married,5,9
Tajikistan,female,46,married,9,10
Tajikistan,male,37,married,6,10
Tajikistan,female,34,married,10,5
Tajikistan,male,37,married,4,5
Tajikistan,male,46,married,9,10
Tajikistan,female,20,single,9,10
Tajikistan,male,68,married,10,9
Tajikistan,female,29,single,10,9
Tajikistan,female,67,single,10,3
Tajikistan,male,61,married,6,8
Tajikistan,male,39,married,7,8
Tajikistan,male,31,married,7,8
Tajikistan,female,56,married,7,7
Tajikistan,female,45,married,7,7
Tajikistan,male,28,married,6,8
Tajikistan,male,26,married,6,6
Tajikistan,male,66,married,6,5
Tajikistan,male,50,married,5,7
Tajikistan,female,39,married,8,8
Tajikistan,male,28,married,8,8
Tajikistan,female,55,married,5,6
Tajikistan,female,25,married,6,7
Tajikistan,female,29,married,7,6
Tajikistan,male,33,married,7,8
Tajikistan,female,36,married,6,9
Tajikistan,male,58,married,5,4
Tajikistan,female,59,married,3,3
Tajikistan,female,63,married,10,9
Tajikistan,male,44,married,10,10
Tajikistan,male,55,married,9,9
Tajikistan,female,34,divorced,5,6
Tajikistan,female,69,widowed,5,7
Tajikistan,male,46,married,5,5
Tajikistan,female,44,married,7,8
Tajikistan,female,59,married,6,7
Tajikistan,male,23,married,7,8
Tajikistan,female,49,married,7,6
Tajikistan,male,76,married,8,7
Tajikistan,male,55,married,6,6
Tajikistan,male,51,married,9,8
Tajikistan,male,49,married,9,3
Tajikistan,female,53,married,6,8
Tajikistan,male,70,married,6,5
Tajikistan,female,52,widowed,7,3
Tajikistan,female,57,married,5,4
Tajikistan,male,63,married,6,7
Tajikistan,male,73,married,6,6
Tajikistan,female,24,married,7,7
Tajikistan,male,29,married,7,9
Tajikistan,female,35,married,8,8
Tajikistan,female,47,married,9,10
Tajikistan,female,52,married,9,9
Tajikistan,female,52,married,7,6
Tajikistan,female,52,married,7,7
Tajikistan,male,26,married,5,5
Tajikistan,male,25,married,5,6
Tajikistan,male,32,married,10,5
Tajikistan,female,36,married,7,8
Tajikistan,male,47,married,5,5
Tajikistan,male,25,single,8,9
Tajikistan,male,23,single,3,7
Tajikistan,male,37,married,2,3
Tajikistan,male,36,married,6,5
Tajikistan,male,35,married,6,4
Tajikistan,female,40,married,7,9
Tajikistan,female,44,married,7,6
Tajikistan,female,25,married,5,7
Tajikistan,female,52,married,7,10
Tajikistan,male,34,married,5,6
Tajikistan,female,31,married,5,5
Tajikistan,male,35,married,5,6
Tajikistan,male,39,married,5,6
Tajikistan,female,50,married,7,6
Tajikistan,female,40,widowed,5,6
Tajikistan,male,23,single,6,8
Tajikistan,female,71,widowed,6,6
Tajikistan,male,29,married,5,6
Tajikistan,female,37,married,5,5
Tajikistan,male,64,married,10,10
Tajikistan,male,42,married,10,10
Tajikistan,female,45,married,10,10
Tajikistan,male,63,married,10,10
Tajikistan,male,57,married,10,10
Tajikistan,male,62,married,10,10
Tajikistan,female,61,widowed,10,10
Tajikistan,male,24,married,10,10
Tajikistan,female,29,married,10,10
Tajikistan,male,66,married,10,10
Tajikistan,female,49,widowed,5,9
Tajikistan,male,25,single,6,5
Tajikistan,male,37,married,5,9
Tajikistan,male,64,married,9,9
Tajikistan,male,45,married,6,9
Tajikistan,male,47,married,9,9
Tajikistan,female,55,widowed,4,9
Tajikistan,female,63,married,4,10
Tajikistan,female,54,married,5,8
Tajikistan,female,36,married,5,10
Tajikistan,female,57,married,5,10
Tajikistan,female,59,married,4,9
Tajikistan,male,52,married,7,9
Tajikistan,female,61,married,5,9
Tajikistan,female,33,married,5,9
Tajikistan,female,28,married,5,5
Tajikistan,female,68,married,6,10
Tajikistan,male,46,married,4,8
Tajikistan,female,39,married,7,8
Tajikistan,male,69,married,5,10
Tajikistan,male,80,married,4,9
Tajikistan,male,68,married,6,9
Tajikistan,male,43,married,4,10
Tajikistan,male,45,married,7,10
Tajikistan,female,43,married,4,8
Tajikistan,female,32,married,6,8
Tajikistan,female,56,married,5,10
Tajikistan,female,60,married,4,8
Tajikistan,male,50,married,5,10
Tajikistan,male,47,married,5,10
Tajikistan,male,33,married,5,8
Tajikistan,female,47,married,4,6
Tajikistan,male,30,married,7,9
Tajikistan,male,22,single,9,9
Tajikistan,female,36,married,5,8
Tajikistan,male,52,married,6,7
Tajikistan,male,54,married,6,9
Tajikistan,male,25,married,4,8
Tajikistan,male,26,married,6,8
Tajikistan,male,44,married,6,7
Tajikistan,male,68,married,5,8
Tajikistan,male,38,married,5,8
Tajikistan,male,37,married,9,9
Tajikistan,male,34,married,5,8
Tajikistan,male,59,married,5,8
Tajikistan,female,29,married,4,8
Tajikistan,male,37,married,6,8
Tajikistan,male,32,married,5,8
Tajikistan,male,20,married,6,9
Tajikistan,male,30,married,8,8
Tajikistan,male,33,married,5,8
Tajikistan,female,29,married,5,8
Tajikistan,female,35,married,5,8
Tajikistan,male,40,married,5,7
Tajikistan,male,51,married,5,7
Tajikistan,male,22,single,5,9
Tajikistan,male,57,married,5,9
Tajikistan,female,48,married,5,8
Tajikistan,male,39,married,7,9
Tajikistan,male,53,married,6,8
Tajikistan,female,42,married,9,6
Tajikistan,female,50,divorced,10,6
Tajikistan,male,49,married,10,10
Tajikistan,male,27,married,10,6
Tajikistan,female,41,widowed,10,5
Tajikistan,female,24,married,10,10
Tajikistan,male,22,single,10,10
Tajikistan,female,22,single,10,8
Tajikistan,male,21,single,10,10
Tajikistan,female,64,married,10,10
Tajikistan,female,73,married,10,10
Tajikistan,female,48,married,10,10
Tajikistan,male,40,married,10,10
Tajikistan,female,50,widowed,10,10
Tajikistan,male,44,married,10,10
Tajikistan,female,31,married,10,10
Tajikistan,female,52,married,10,10
Tajikistan,male,80,married,10,10
Tajikistan,female,63,married,10,10
Tajikistan,female,41,married,10,10
Tajikistan,female,20,married,10,10
Tajikistan,female,69,married,6,10
Tajikistan,male,27,married,10,5
Tajikistan,male,39,married,10,10
Tajikistan,male,19,single,10,10
Tajikistan,male,19,single,10,3
Tajikistan,female,18,single,10,10
Tajikistan,male,26,married,10,5
Tajikistan,female,40,married,10,10
Tajikistan,male,24,married,10,10
Tajikistan,male,22,single,7,8
Tajikistan,female,40,married,5,7
Tajikistan,male,56,married,7,6
Tajikistan,male,47,married,7,6
Tajikistan,female,34,married,7,8
Tajikistan,male,50,married,7,8
Tajikistan,female,37,divorced,6,5
Tajikistan,male,49,married,6,6
Tajikistan,female,48,married,6,8
Tajikistan,female,44,married,4,8
Tajikistan,male,59,married,6,7
Tajikistan,male,25,single,6,6
Tajikistan,male,35,married,5,6
Tajikistan,female,23,married,5,6
Tajikistan,male,22,single,6,6
Tajikistan,male,19,single,6,6
Tajikistan,male,20,single,5,6
Tajikistan,male,28,married,5,6
Tajikistan,female,20,married,5,6
Tajikistan,female,33,married,6,6
Tajikistan,female,36,married,5,10
Tajikistan,male,37,married,6,9
Tajikistan,male,48,married,7,10
Tajikistan,female,52,married,6,8
Tajikistan,male,44,married,8,8
Tajikistan,male,20,single,7,8
Tajikistan,female,52,married,6,7
Tajikistan,male,57,married,6,8
Tajikistan,female,19,married,6,9
Tajikistan,male,29,married,8,7
Tajikistan,female,24,single,7,6
Tajikistan,male,43,married,7,9
Tajikistan,female,19,single,6,8
Tajikistan,female,42,married,6,7
Tajikistan,female,36,living together as married,7,7
Tajikistan,female,61,married,6,7
Tajikistan,female,34,married,5,8
Tajikistan,female,57,married,6,8
Tajikistan,male,24,married,6,8
Tajikistan,female,36,divorced,6,4
Tajikistan,male,57,married,6,6
Tajikistan,female,54,married,7,7
Tajikistan,male,32,married,7,8
Tajikistan,male,56,married,7,8
Tajikistan,male,56,married,7,8
Tajikistan,female,45,married,7,7
Tajikistan,male,29,married,7,8
Tajikistan,male,60,married,6,9
Tajikistan,male,33,married,7,6
Tajikistan,female,24,married,6,9
Tajikistan,male,26,married,6,6
Tajikistan,female,67,widowed,6,7
Tajikistan,female,40,married,7,8
Tajikistan,male,28,married,7,7
Tajikistan,male,33,married,7,8
Tajikistan,female,48,married,7,7
Tajikistan,male,42,married,6,6
Tajikistan,male,64,married,7,10
Tajikistan,male,53,married,6,10
Tajikistan,male,28,married,5,8
Tajikistan,male,39,married,10,10
Tajikistan,female,44,married,10,10
Tajikistan,female,18,single,10,10
Tajikistan,female,18,single,10,10
Tajikistan,female,34,married,10,6
Tajikistan,male,41,married,10,10
Tajikistan,male,62,married,10,10
Tajikistan,male,57,married,10,10
Tajikistan,male,44,married,10,10
Tajikistan,male,47,married,10,10
Tajikistan,male,28,single,10,10
Tajikistan,male,18,single,10,10
Tajikistan,female,45,widowed,7,7
Tajikistan,male,47,married,10,10
Tajikistan,female,47,married,10,10
Tajikistan,female,61,widowed,10,10
Tajikistan,female,24,married,10,10
Tajikistan,male,39,married,10,10
Tajikistan,female,64,married,10,10
Tajikistan,female,30,married,10,10
Tajikistan,male,35,married,10,10
Tajikistan,female,22,married,10,10
Tajikistan,male,19,single,10,10
Tajikistan,female,51,widowed,10,8
Tajikistan,male,25,married,10,10
Tajikistan,male,19,single,10,6
Tajikistan,female,19,single,10,10
Tajikistan,male,38,married,10,10
Tajikistan,female,59,married,10,10
Tajikistan,male,61,married,10,10
Tajikistan,female,19,single,10,10
Tajikistan,male,19,single,10,10
Tajikistan,female,49,married,10,10
Tajikistan,male,66,married,10,10
Tajikistan,female,30,separated,3,4
Tajikistan,male,22,single,10,10
Tajikistan,female,48,married,10,10
Tajikistan,male,19,single,10,10
Tajikistan,female,41,married,10,10
Tajikistan,female,43,married,10,10
Tajikistan,male,54,married,10,10
Tajikistan,male,43,married,6,6
Tajikistan,female,71,widowed,3,10
Tajikistan,male,28,married,6,10
Tajikistan,male,53,married,7,8
Tajikistan,male,59,married,10,6
Tajikistan,male,43,married,10,10
Tajikistan,female,44,married,5,10
Tajikistan,male,67,married,2,5
Tajikistan,male,46,married,10,10
Tajikistan,female,31,single,3,5
Tajikistan,female,62,married,10,5
Tajikistan,female,53,married,10,10
Tajikistan,male,38,married,10,9
Tajikistan,female,64,widowed,3,4
Tajikistan,male,63,married,10,10
Tajikistan,female,41,married,5,10
Tajikistan,male,35,married,5,5
Tajikistan,female,62,widowed,2,4
Tajikistan,female,55,married,4,10
Tajikistan,male,20,single,10,10
Tajikistan,male,48,married,10,10
Tajikistan,male,27,married,10,9
Tajikistan,male,64,married,10,10
Tajikistan,female,23,married,5,8
Tajikistan,female,59,married,3,6
Tajikistan,male,52,married,5,10
Tajikistan,male,55,married,10,10
Tajikistan,male,56,married,10,5
Tajikistan,male,61,married,5,10
Tajikistan,male,23,single,6,8
Tajikistan,female,26,married,7,8
Tajikistan,female,60,married,5,7
Tajikistan,male,54,married,7,8
Tajikistan,male,63,married,10,8
Tajikistan,male,28,married,10,10
Tajikistan,male,61,married,10,10
Tajikistan,female,40,married,10,10
Tajikistan,male,64,married,5,8
Tajikistan,male,58,married,9,10
Tajikistan,male,25,married,10,6
Tajikistan,female,66,married,2,5
Tajikistan,male,56,married,6,5
Tajikistan,male,52,married,6,8
Tajikistan,male,52,married,5,6
Tajikistan,male,45,married,9,5
Tajikistan,male,47,married,5,7
Tajikistan,male,35,married,5,5
Tajikistan,male,21,single,10,5
Tajikistan,male,38,married,6,5
Tajikistan,male,66,married,10,6
Tajikistan,female,52,married,10,6
Tajikistan,male,48,married,10,8
Tajikistan,male,47,married,4,8
Tajikistan,male,54,married,10,7
Tajikistan,female,37,married,10,7
Tajikistan,male,69,married,10,5
Tajikistan,female,22,single,9,9
Tajikistan,male,49,married,10,8
Tajikistan,male,29,married,10,10
Tajikistan,female,20,single,10,6
Tajikistan,male,67,married,10,10
Tajikistan,male,38,married,6,7
Tajikistan,male,28,married,6,7
Tajikistan,male,78,married,9,5
Tajikistan,female,20,single,10,10
Tajikistan,male,26,married,10,10
